,NAME,MAN_MADE,LEISURE,AMENITY,OFFICE,SHOP,TOURISM,SPORT,OSM_TYPE,OSM_ID,geometry
3079,Комбинат питания Космос,,,restaurant,,,,,node,1354592361,POINT (37.504097 55.7534063)
3082,Пикник на Киевке,,,restaurant,,,,,node,1352853142,POINT (37.3385151 55.6038915)
3102,Столовая,,,cafe,,,,,node,1359356459,POINT (37.6005407 55.8815317)
3111,Мариус,,,restaurant,,,,,node,1355541806,POINT (37.5199719 55.6447815)
3127,Сытый лось,,,restaurant,,,,,node,1363590895,POINT (37.6602942 55.8868275)
3128,FoodBox,,,fast_food,,,,,node,1363622206,POINT (37.5883833 55.8880451)
3139,Крошка Картошка,,,fast_food,,,,,node,1362100586,POINT (37.6007567 55.8630027)
3145,Хинкальная,,,cafe,,,,,node,1361991588,POINT (37.6074354 55.8628914)
3154,Оливка,,,restaurant,,,,,node,1367083605,POINT (37.5113669 55.8213824)
3164,Миш мэш,,,restaurant,,,,,node,1362100580,POINT (37.600923 55.8633459)
3179,Сбарро,,,cafe,,,,,node,1362100559,POINT (37.6011162 55.8631171)
3189,Аморино,,,cafe,,,,,node,1370762393,POINT (37.446201 55.8523315)
3220,Ночной дворик,,,cafe,,,,,node,1379358441,POINT (37.8219042 55.7659488)
3223,Гарем,,,restaurant,,,,,node,1378047050,POINT (37.5463059 55.7490572)
3250,Гроссбир,,,pub,,,,,node,1394761600,POINT (37.6302444 55.7436282)
3255,,,,restaurant,,,,,node,1387783266,POINT (37.6796998 55.7905785)
3256,Рябина-бистро,,,fast_food,,,,,node,1393505371,POINT (37.4217486 55.7133701)
3260,Траттория Semplice,,,restaurant,,,,,node,1394780763,POINT (37.6298622 55.7430987)
3317,Кофе Хауз,,,cafe,,,,,node,1398513037,POINT (37.6325627 55.7717446)
3332,Starbucks,,,cafe,,,,,node,1413216551,POINT (37.5902949 55.7686827)
3333,Крошка Картошка,,,fast_food,,,,,node,1401877157,POINT (37.652008 55.739748)
3341,,,,ice_cream,,,,,node,1410469260,POINT (37.8057938 55.7934442)
3357,Бенто,,,fast_food,,,,,node,1399930565,POINT (37.4679458 55.7263797)
3370,Суп-кафе,,,restaurant,,,,,node,1413216535,POINT (37.5854723 55.7751613)
3392,Самарканд,,,cafe,,,,,node,1420151109,POINT (37.476493 55.8106977)
3422,Алло пицца,,,restaurant,,,,,node,1424361808,POINT (37.5985574 55.8848547)
3453,Гурия,,,restaurant,,,,,node,1431384318,POINT (37.5923892 55.7309493)
3461,Планета суши,,,restaurant,,,,,node,1434210254,POINT (37.5889482 55.8878834)
3467,Кофейня,,,cafe,,,,,node,1432972149,POINT (37.6380825 55.8044654)
3477,Гуава бар,,,bar,,,,,node,1434210246,POINT (37.5880825 55.8886599)
3486,Эрро,,,cafe,,,,,node,1435519041,POINT (37.6369545 55.7710156)
3495,Шоколадница,,,cafe,,,,,node,1437398658,POINT (37.5936839 55.7499909)
3504,The Sixties Diner,,,restaurant,,,,,node,1436380458,POINT (37.5943806 55.7504411)
3507,Колхи,,,bar,,,,,node,1437563409,POINT (37.6869056 55.8855791)
3526,Эрик Рыжий,,,pub,,,,,node,1437425692,POINT (37.5885149 55.7486975)
3529,,,,ice_cream,,,,,node,1435389503,POINT (37.5894611 55.8897468)
3530,ДжонДжоли,,,restaurant,,,,,node,1432972196,POINT (37.4172144 55.7193676)
3561,Хинкальная на Спасской,,,restaurant,,,,,node,1448626615,POINT (37.6395434 55.773774)
3564,Якитория,,,restaurant,,,,,node,1445383864,POINT (37.6782896 55.7732514)
3566,Капри,,,restaurant,,,,,node,1452434586,POINT (37.6415642 55.7693717)
3570,,,,bar,,,,,node,1447237472,POINT (37.6916525 55.7044833)
3575,Пицца,,,fast_food,,,,,node,1460187979,POINT (37.6178845 55.8922991)
3584,F1,,,cafe,,,,,node,1454746403,POINT (37.560827 55.6458704)
3598,Тонгал,,,restaurant,,,,,node,1457692422,POINT (37.5794732 55.608299)
3610,Софи,,,cafe,,,,,node,1462713752,POINT (37.6150464 55.8935086)
3617,Кружка,,,pub,,,,,node,1474863007,POINT (37.5243649 55.642377)
3620,Даиси,,,restaurant,,,,,node,1478847380,POINT (37.6250333 55.8738009)
3635,Чебуречная 8,,,cafe,,,,,node,1467942454,POINT (37.8013732 55.8058333)
3659,Мир Шашлыков,,,cafe,,,,,node,1486925082,POINT (37.4335922 55.84933)
3670,GlowSubs,,,fast_food,,,,,node,1490194318,POINT (37.5993561 55.7303402)
3681,БониМария,,,restaurant,,,,,node,1485962247,POINT (37.4808304 55.6216961)
3689,Трактир,,,cafe,,,,,node,1495516707,POINT (37.2066191 55.3734589)
3695,Конор Мак Несса,,,pub,,,,,node,1497285182,POINT (37.5566997 55.680897)
3700,Интер,,,pub,,,,,node,1482345383,POINT (37.7145526 55.6186478)
3705,Тануки,,,restaurant,,,,,node,1502711793,POINT (37.4360129 55.7208875)
3717,Рассена,,,restaurant,,,,,node,1499919243,POINT (37.5016253 55.8247256)
3719,Принцесса,,,restaurant,,,,,node,1488252120,POINT (37.697431 55.7831377)
3725,Саяны,,,restaurant,,,,,node,1509527599,POINT (37.7977261 55.8135988)
3751,Кофе Хауз,,,cafe,,,,,node,1521698870,POINT (37.6533155 55.7419058)
3757,Дом Кино,,,restaurant,,,,,node,1505600844,POINT (37.5875851 55.7718936)
3761,Ваби Саби,,,restaurant,,,,,node,1521698869,POINT (37.6534276 55.7419732)
3763,Абриколь,,,cafe,,,,,node,1509493167,POINT (37.6824654 55.5836221)
3774,Якитория,,,restaurant,,,,,node,1527894517,POINT (37.6498864 55.769292)
3775,Торро Гриль,,,restaurant,,,,,node,1520833185,POINT (37.6448226 55.7286452)
3783,Швайн,,,bar,,,,,node,1528148004,POINT (37.6786293 55.7697569)
3787,Разгуляй,,,restaurant,,,,,node,1529361086,POINT (37.6730744 55.7722564)
3797,Temple Bar,,,restaurant,,,,,node,1528147999,POINT (37.679335 55.7711475)
3814,Лавка Калачева,,,cafe,,,,,node,1528773047,POINT (37.6757564 55.7730305)
3815,,,,fast_food,,,,,node,1524346170,POINT (37.5575299 55.7095608)
3837,TGI Fridays,,,restaurant,,,,,node,1538555418,POINT (37.6007855 55.7790498)
3853,Moments,,,restaurant,,,,,node,1542051324,POINT (37.6388864 55.7334258)
3854,Modus,,,restaurant,,,,,node,1545430898,POINT (37.575422 55.7393319)
3859,НАМИ,,,restaurant,,,,,node,1548362254,POINT (37.6074211 55.6109397)
3879,Спортбар,,,pub,,,,,node,1550949483,POINT (37.7353462 55.8160836)
3890,"Чебуречная ""Дружба""",,,fast_food,,,,,node,1561289132,POINT (37.6334682 55.7717332)
3905,ТоДаСё,,,restaurant,,,,,node,1561040507,POINT (37.6590194 55.8598256)
3906,Восточный дворик,,,cafe,,,,,node,1573000624,POINT (37.6520099 55.7710052)
3911,Кафе 095,,,cafe,,,,,node,1560639047,POINT (37.6257706 55.7268684)
3920,Поварёшка,,,cafe,,,,,node,1564376452,POINT (37.6354471 55.73227)
3932,,,,restaurant,,,,,node,1578737150,POINT (37.296527 55.4679467)
3935,,,,restaurant,,,,,node,1580807338,POINT (37.5668566 55.742229)
3943,Бумага Бар,,,restaurant,,,,,node,1579853078,POINT (37.623464 55.7007575)
3950,Халяль Нур кафе,,,restaurant,,,,,node,1586787173,POINT (37.5856177 55.8557707)
3952,Старый Батумъ,,,restaurant,,,,,node,1583622723,POINT (37.4617458 55.8061745)
3954,Шоколадница,,,cafe,,,,,node,1583935565,POINT (37.5425108 55.9101521)
3958,Тануки,,,restaurant,,,,,node,1586787147,POINT (37.5856214 55.8554773)
3973,Comedy cafe,,,fast_food,,,,,node,1584077784,POINT (37.5423762 55.9100943)
3980,Крыша Бар,,,bar,,,,,node,1588247186,POINT (37.5859655 55.8531732)
4029,ВьетКафе,,,restaurant,,,,,node,1611514136,POINT (37.5545137 55.6626464)
4055,Старбакс,,,cafe,,,,,node,1620109640,POINT (37.6246859 55.7003527)
4075,Бабель,,,restaurant,,,,,node,1625739248,POINT (37.5803745 55.7486387)
4076,Звезда Востока,,,restaurant,,,,,node,1635170295,POINT (37.7595411 55.678789)
4095,"Буфет ""Элинн""",,,restaurant,,,,,node,1596071929,POINT (37.6025007 55.8600094)
4104,"Корчма ""Тарас Бульба""",,,restaurant,,,,,node,1646875630,POINT (37.540725 55.756063)
4121,,,,cafe,,,,,node,1654355661,POINT (37.7061251 55.7854655)
4142,Шоколадница,,,cafe,,,,,node,1658677501,POINT (37.5468023 55.7449036)
4143,Джон Булл,,,pub,,,,,node,1666841208,POINT (37.5833995 55.7483155)
4166,Бургер Кинг,,,fast_food,,,,,node,1669233190,POINT (37.6571529 55.7100255)
4182,Спектр,,,cafe,,,,,node,1678190156,POINT (37.5618782 55.7226569)
4186,Кедр,,,cafe,,,,,node,1668795106,POINT (37.6406928 55.6800509)
4195,Менора,,,restaurant,,,,,node,1684388762,POINT (37.7794321 55.7925151)
4199,Якитория,,,restaurant,,,,,node,1657131552,POINT (37.6772231 55.729323)
4200,,,,cafe,,,,,node,1676738786,POINT (37.5047405 55.8226083)
4204,Кофемания,,,cafe,,,,,node,1685948322,POINT (37.6461342 55.7592091)
4210,IL Патио,,,restaurant,,,,,node,1686835601,POINT (37.5435872 55.5481128)
4219,Макдоналдс,,,fast_food,,,,,node,1684548754,POINT (37.6056074 55.6229455)
4245,,,,cafe,,,,,node,1674783442,POINT (37.6383978 55.7804433)
4252,Фаворит,,,cafe,,,,,node,1697882465,POINT (37.6278224 55.772544)
4254,Рязанский проспект,,,restaurant,,,,,node,1701643616,POINT (37.7914358 55.7158961)
4262,Грабли,,,cafe,,,,,node,1696220644,POINT (37.6036411 55.7663808)
4265,Буфет НИУ ВШЭ,,,cafe,,,,,node,1691462579,POINT (37.6488108 55.753131)
4269,69 Pints,,,pub,,,,,node,1696030916,POINT (37.4389208 55.8473323)
4271,Макдоналдс,,,fast_food,,,,,node,1701609081,POINT (37.618313 55.8030886)
4275,Старая Таганка,,,restaurant,,,,,node,1707897390,POINT (37.6565117 55.7415419)
4277,Аруба,,,restaurant,,,,,node,1707897400,POINT (37.6518634 55.7396032)
4290,Лён,,,restaurant,,,,,node,1708333104,POINT (37.6914567 55.7792707)
4299,Му-Му,,,fast_food,,,,,node,1707899360,POINT (37.6586706 55.7411915)
4307,"Дорогая, я перезвоню…",,,bar,,,,,node,1717508542,POINT (37.6305553 55.7292204)
4315,У Мангала,,,cafe,,,,,node,1719172851,POINT (37.4999515 55.7896492)
4324,Гусятникоff,,,restaurant,,,,,node,1707897396,POINT (37.6565244 55.7419942)
4325,,,,cafe,,,,,node,1712907793,POINT (37.7086401 55.7889772)
4327,Рокко,,,cafe,,,,,node,1717559930,POINT (37.5676013 55.7989619)
4349,Столовая,,,cafe,,,,,node,1721877417,POINT (37.59735 55.887745)
4363,La Pausa,,,cafe,,,,,node,1722791846,POINT (37.6242546 55.6301938)
4402,"Кафе-бар ""Страдивари""",,,cafe,,,,,node,1733371599,POINT (37.6606636 55.7845824)
4404,Му-Му,,,fast_food,,,,,node,1732706925,POINT (37.622627 55.7292955)
4410,Шашлычная,,,cafe,,,,,node,1733371577,POINT (37.6820183 55.7478801)
4411,Этаж,,,restaurant,,,,,node,1732596741,POINT (37.5396009 55.9092253)
4418,Маяк,,,cafe,,,,,node,1734298230,POINT (37.6272716 55.8126774)
4420,Теремок,,,fast_food,,,,,node,1732596746,POINT (37.5412317 55.9096372)
4426,Ла Гатта,,,restaurant,,,,,node,1736266322,POINT (37.592863 55.889831)
4433,Вымпел,,,fast_food,,,,,node,1737283589,POINT (37.5653578 55.8005311)
4436,Subway,,,fast_food,,,,,node,1736232326,POINT (37.6248773 55.6815025)
4451,Спорт бар,,,bar,,,,,node,1739851969,POINT (37.6622697 55.8856422)
4471,Голубка,,,restaurant,,,,,node,1741762088,POINT (37.5609662 55.7272955)
4508,,,,fast_food,,,,,node,1747357266,POINT (37.4232283 55.7047618)
4512,Два кренделя,,,cafe,,,,,node,1753931280,POINT (37.650324 55.7720298)
4526,,,,bar,,,,,node,1757539226,POINT (37.6811568 55.747912)
4534,Сейджи,,,restaurant,,,,,node,1760700321,POINT (37.5930897 55.731888)
4537,Урюк,,,restaurant,,,,,node,1751386477,POINT (37.6335972 55.7304025)
4544,Макдоналдс,,,fast_food,,,,,node,1760639388,POINT (37.7498671 55.659747)
4548,Шоколадница,,,cafe,,,,,node,1762182079,POINT (37.5839068 55.7944736)
4580,Loft Bar,,,bar,,,,,node,1768626669,POINT (37.6316133 55.7648283)
4585,Нептун,,,bar,,,,,node,1766383557,POINT (37.2077577 55.9945331)
4596,Бургер Кинг,,,fast_food,,,,,node,1769266486,POINT (37.7041598 55.8671136)
4617,Мадам Галифе,,,cafe,,,,,node,1772493525,POINT (37.6334736 55.7773555)
4632,Holiday Inn Restaurant,,,restaurant,,,,,node,1771155505,POINT (37.6606715 55.7295584)
4658,ОАО МТЗК,,,cafe,,,,,node,1778261128,POINT (37.5020407 55.8819312)
4659,Пражечка,,,restaurant,,,,,node,1778780475,POINT (37.6630425 55.7340213)
4670,Никала,,,cafe,,,,,node,1775322264,POINT (37.2221711 55.9906121)
4680,Корчма-Диканька,,,restaurant,,,,,node,1775322248,POINT (37.2223063 55.9908473)
4686,КофеТун/СушиТун,,,restaurant,,,,,node,1775302350,POINT (37.5403452 55.909281)
4698,Украина,,,restaurant,,,,,node,1781913769,POINT (37.5660603 55.751582)
4717,Сити Пицца,,,fast_food,,,,,node,1777369004,POINT (37.6593122 55.7369203)
4719,Солнечная аркада,,,cafe,,,,,node,1786993192,POINT (37.6414699 55.8026544)
4747,Айсбери,,,ice_cream,,,,,node,1792743362,POINT (37.5821227 55.5699533)
4768,Макдоналдс,,,fast_food,,,,,node,1802449006,POINT (37.6297528 55.8985736)
4770,Вояж,,,cafe,,,,,node,1803112177,POINT (37.446803 55.8352712)
4783,Aromass,,,restaurant,,,,,node,1803655439,POINT (37.5722993 55.679123)
4785,,,,cafe,,,,,node,1797014058,POINT (37.6936064 55.7275758)
4795,,,,cafe,,,,,node,1805223449,POINT (37.65976 55.7852984)
4808,Пышка,,,fast_food,,,,,node,1808057669,POINT (37.7130005 55.7810426)
4815,Бург Хаус,,,restaurant,,,,,node,1805928229,POINT (37.5975171 55.7843603)
4818,,,,cafe,,,,,node,1808927025,POINT (37.8457898 55.6986836)
4843,Кафе-бар,,,cafe,,,,,node,1813096431,POINT (37.612878 55.8946782)
4847,,,,fast_food,,,,,node,1813704867,POINT (37.4377906 55.6682628)
4871,Волконский,,,cafe,,bakery,,,node,1814969473,POINT (37.6322503 55.7714946)
4885,"Буфет ""Мосгортранс""",,,cafe,,,,,node,1825129152,POINT (37.8388951 55.7674395)
4890,Гранат,,,cafe,,,,,node,1825136227,POINT (37.8348235 55.7820307)
4910,Старбакс,,,cafe,,,,,node,1827402416,POINT (37.5371565 55.7495063)
4924,Домовая кухня,,,cafe,,,,,node,1829649530,POINT (37.5862956 55.7947016)
4949,Постоялый двор,,,restaurant,,,,,node,1828896246,POINT (37.4162069 55.3866621)
4950,Санго,,,restaurant,,,,,node,1830932996,POINT (37.4163498 55.72733)
4951,IL Патио,,,restaurant,,,,,node,1836107386,POINT (37.4714698 55.7766762)
4952,,,,bar,,,,,node,1833201939,POINT (37.3371533 55.5048257)
4953,Паладин,,,restaurant,,,,,node,1836622401,POINT (37.8536083 55.7341926)
4963,Триумф,,,cafe,,,,,node,1835557577,POINT (37.5927694 55.7886888)
4965,Кружка,,,pub,,,,,node,1836488169,POINT (37.5532343 55.5471495)
4978,ПивТрест,,,restaurant,,,,,node,1839127546,POINT (37.6444901 55.768219)
4985,Столовая трамвайного депо им. П. Л. Апакова,,,fast_food,,,,,node,1840637890,POINT (37.6119275 55.726583)
4987,,,,cafe,,,,,node,1833244861,POINT (37.3321939 55.5016022)
5023,Домашняя кухня,,,cafe,,,,,node,1845298530,POINT (37.7985971 55.8002716)
5031,Япоша,,,cafe,,,,,node,1848905798,POINT (37.2103903 56.0020796)
5032,Грант,,,restaurant,,,,,node,1847370211,POINT (37.205362 55.9817017)
5035,Шоколадница,,,cafe,,,,,node,1849508570,POINT (37.6358979 55.7634502)
5037,столовая,,,fast_food,,,,,node,1850172371,POINT (37.483966 55.7402319)
5043,столовая при конечной станции,,,fast_food,,,,,node,1850153781,POINT (37.5120144 55.7706506)
5046,Буфет,,,cafe,,,,,node,1847370225,POINT (37.2060558 55.9818992)
5047,Урюк,,,restaurant,,,,,node,1850713501,POINT (37.2100623 55.9988711)
5051,столовая,,,fast_food,,,,,node,1850183621,POINT (37.4145074 55.7416852)
5064,Da Pino,,,restaurant,,,,,node,1853140434,POINT (37.7440389 55.7098068)
5065,Локо,,,pub,,,,,node,1856682825,POINT (37.6102076 55.7890011)
5072,,,,ice_cream,,,,,node,1853309849,POINT (37.7996204 55.8167095)
5074,столовая,,,fast_food,,,,,node,1850181242,POINT (37.4081291 55.7649263)
5083,Subway,,,fast_food,,,,,node,1861496196,POINT (37.6223647 55.6084356)
5091,Beverly Hills Diner,,,restaurant,,,,,node,1857066112,POINT (37.6239904 55.758024)
5098,Таёжный,,,restaurant,,,,,node,1858740590,POINT (37.7103809 55.7534221)
5114,Погребок,,,cafe,,,,,node,1866421306,POINT (37.6341442 55.7617933)
5122,Smørrebrød,,,cafe,,,,,node,1867891323,POINT (37.6224882 55.7706285)
5135,Апрель,,,restaurant,,,,,node,1864400456,POINT (37.6434188 55.7764905)
5141,Порто Мальтезе,,,restaurant,,,,,node,1864400523,POINT (37.6432706 55.7758888)
5145,United Asia,,,fast_food,,,,,node,1869020763,POINT (37.6207711 55.7727471)
5166,Хинкальная,,,cafe,,,,,node,1869738897,POINT (37.5085108 55.644078)
5173,Кладовая солнца,,,restaurant,,,,,node,1871106457,POINT (37.6520754 55.872262)
5182,Якитория,,,restaurant,,,,,node,1875068974,POINT (37.2219456 55.9990514)
5196,Сытый эльф,,,restaurant,,,,,node,1879955537,POINT (37.591506 55.7886597)
5214,Острова,,,restaurant,,,,,node,1875944289,POINT (37.6413041 55.7384577)
5221,Ботик Петра,,,restaurant,,,,,node,1881349654,POINT (37.5919055 55.7811153)
5223,Хинкальная,,,fast_food,,,,,node,1879955520,POINT (37.5933834 55.7880711)
5230,Парус,,,restaurant,,,,,node,1884055466,POINT (37.7117558 55.7946865)
5234,,,,cafe,,,,,node,1883455084,POINT (37.6605306 55.6825001)
5239,Илья Муромец,,,restaurant,,,,,node,1883790837,POINT (37.7057455 55.7949346)
5249,Глобус Боулинг Центр,,,pub,,,,,node,1884292480,POINT (37.6614549 55.7759902)
5252,Нью Йорк,,,restaurant,,,,,node,1884055454,POINT (37.7112512 55.7919636)
5272,Столовая,,,cafe,,,,,node,1885859558,POINT (37.7084491 55.7920128)
5287,Старбакс,,,cafe,,,,,node,1890912005,POINT (37.6596964 55.7566034)
5294,Ася,,,restaurant,,,,,node,1890884482,POINT (37.7644464 55.737974)
5296,Этаж Прojект,,,restaurant,,,,,node,1890912015,POINT (37.6595705 55.7568653)
5304,Му-Му,,,fast_food,,,,,node,1892996218,POINT (37.5689521 55.7438287)
5327,Бобры и утки,,,restaurant,,,,,node,1902195003,POINT (37.6398088 55.7646768)
5339,Starbucks,,,cafe,,,,,node,1902477185,POINT (37.599831 55.7680541)
5357,Старбакс,,,cafe,,,,,node,1902477166,POINT (37.6037483 55.773755)
5371,Кафе №1,,,cafe,,,,,node,1909945432,POINT (37.680506 55.7653729)
5390,Столовая,,,fast_food,,,,,node,1913319871,POINT (37.6338663 55.889571)
5411,Домино’c Пицца,,,fast_food,,,,,node,1921436145,POINT (37.8099781 55.79319)
5412,"Корчма ""Тарас Бульба""",,,restaurant,,,,,node,1923339222,POINT (37.5310074 55.801916)
5428,Кампус,,,restaurant,,,,,node,1921436138,POINT (37.8078442 55.7931737)
5445,Визирь Махалля & Граф Орлов,,,restaurant,,,,,node,1923678286,POINT (37.6052247 55.7095639)
5453,,,,cafe,,,,,node,1930146852,POINT (37.5700289 55.499706)
5470,,,,restaurant,,,,,node,1929628347,POINT (37.566402 55.4995448)
